year,month,day,hour,minute,flag,wavenumber,mean_waveheight,mean_waveperiod,significant_waveheight,significant_waveperiod,onetenth_waveheight,onetenth_waveperiod,max_waveheight,max_waveperiod,wavedirection
2015,9,14,17,20,0,413,0.360000,2.900000,0.570000,3.300000,0.750000,3.200000,1.020000,2.800000,225.000000
2015,9,14,17,40,0,424,0.350000,2.800000,0.540000,3.100000,0.690000,3.100000,0.960000,3.400000,29.000000
2015,9,14,18,0,0,421,0.290000,2.800000,0.440000,3.300000,0.570000,3.100000,0.770000,3.400000,225.000000
2015,9,14,18,20,0,420,0.280000,2.800000,0.440000,3.300000,0.550000,3.200000,0.770000,3.300000,172.000000
2015,9,14,18,40,0,430,0.290000,2.800000,0.450000,3.200000,0.580000,3.100000,0.820000,3.500000,331.000000
2015,9,14,19,0,0,450,0.250000,2.700000,0.390000,3.100000,0.490000,3.200000,0.670000,3.000000,115.000000
2015,9,14,19,20,0,403,0.220000,3.000000,0.320000,3.400000,0.410000,3.400000,0.620000,3.300000,262.000000
2015,9,14,19,40,0,420,0.240000,2.900000,0.360000,3.500000,0.460000,3.500000,0.620000,3.100000,274.000000
2015,9,14,20,0,0,412,0.230000,2.900000,0.360000,3.500000,0.460000,3.600000,0.680000,3.000000,209.000000
2015,9,14,20,20,0,396,0.270000,3.000000,0.410000,3.400000,0.530000,3.400000,0.760000,3.700000,221.000000
2015,9,14,20,40,0,439,0.240000,2.700000,0.390000,3.200000,0.510000,3.200000,0.840000,3.400000,241.000000
2015,9,14,21,0,0,416,0.210000,2.900000,0.330000,3.300000,0.410000,3.200000,0.660000,3.600000,61.000000
2015,9,14,21,20,0,397,0.230000,3.000000,0.360000,3.400000,0.440000,3.200000,0.780000,3.300000,20.000000
2015,9,14,21,40,0,419,0.210000,2.900000,0.340000,3.300000,0.430000,3.200000,0.640000,2.800000,61.000000
2015,9,14,22,0,0,395,0.230000,3.000000,0.360000,3.400000,0.450000,3.400000,0.580000,3.900000,82.000000
2015,9,14,22,20,0,429,0.210000,2.800000,0.320000,3.100000,0.400000,3.200000,0.560000,3.100000,192.000000
2015,9,14,22,40,0,431,0.240000,2.800000,0.370000,3.000000,0.480000,3.000000,0.690000,2.800000,61.000000
2015,9,14,23,0,0,446,0.230000,2.700000,0.370000,3.000000,0.490000,2.900000,0.880000,2.700000,315.000000
2015,9,14,23,20,0,433,0.220000,2.800000,0.330000,3.100000,0.420000,3.100000,0.560000,3.400000,168.000000
2015,9,14,23,40,0,420,0.200000,2.800000,0.300000,3.100000,0.360000,3.100000,0.540000,2.900000,262.000000
2015,9,15,0,0,0,431,0.200000,2.800000,0.300000,3.000000,0.380000,3.100000,0.570000,3.100000,127.000000
2015,9,15,0,20,0,449,0.190000,2.700000,0.300000,3.000000,0.380000,3.000000,0.620000,3.000000,102.000000
2015,9,15,0,40,0,436,0.210000,2.700000,0.330000,3.000000,0.420000,2.900000,0.600000,3.000000,184.000000
2015,9,15,1,0,0,428,0.260000,2.800000,0.410000,3.000000,0.530000,3.000000,0.820000,2.900000,245.000000
2015,9,15,1,20,0,418,0.280000,2.900000,0.430000,3.000000,0.540000,3.000000,0.860000,2.700000,127.000000
2015,9,15,1,40,0,407,0.320000,2.900000,0.510000,3.100000,0.640000,3.000000,0.860000,2.800000,266.000000
2015,9,15,2,0,0,393,0.330000,3.000000,0.500000,3.200000,0.630000,3.100000,0.930000,3.000000,205.000000
2015,9,15,2,20,0,387,0.300000,3.100000,0.460000,3.200000,0.590000,3.200000,0.870000,3.100000,115.000000
2015,9,15,2,40,0,385,0.340000,3.100000,0.530000,3.200000,0.710000,3.100000,1.350000,3.000000,0.000000
2015,9,15,3,0,0,391,0.300000,3.100000,0.480000,3.200000,0.610000,3.200000,0.810000,3.100000,356.000000
2015,9,15,3,20,0,395,0.310000,3.000000,0.470000,3.200000,0.600000,3.200000,0.830000,3.100000,20.000000
2015,9,15,3,40,0,399,0.310000,3.000000,0.490000,3.200000,0.670000,3.100000,0.940000,3.000000,344.000000
2015,9,15,4,0,0,395,0.340000,3.000000,0.540000,3.300000,0.680000,3.300000,0.890000,3.300000,29.000000
2015,9,15,4,20,0,393,0.380000,3.000000,0.590000,3.100000,0.740000,3.000000,1.040000,3.100000,286.000000
2015,9,15,4,40,0,410,0.370000,2.900000,0.570000,3.100000,0.720000,2.900000,1.040000,2.700000,25.000000
2015,9,15,5,0,0,419,0.400000,2.900000,0.620000,3.000000,0.800000,3.000000,1.030000,3.100000,327.000000
2015,9,15,5,20,0,421,0.410000,2.800000,0.640000,3.000000,0.830000,3.000000,1.010000,3.800000,319.000000
2015,9,15,5,40,0,427,0.360000,2.800000,0.580000,3.100000,0.730000,3.000000,0.970000,4.700000,102.000000
2015,9,15,6,0,0,428,0.350000,2.800000,0.550000,3.000000,0.710000,3.000000,1.150000,2.900000,57.000000
2015,9,15,6,20,0,422,0.320000,2.800000,0.500000,3.100000,0.620000,3.000000,0.980000,2.600000,94.000000
2015,9,15,6,40,0,429,0.330000,2.800000,0.510000,3.000000,0.650000,3.000000,0.870000,2.700000,8.000000
2015,9,15,7,0,0,438,0.290000,2.700000,0.460000,3.100000,0.590000,3.100000,0.820000,2.800000,335.000000
2015,9,15,7,20,0,425,0.310000,2.800000,0.500000,3.200000,0.650000,3.200000,0.800000,3.500000,25.000000
2015,9,15,7,40,0,410,0.320000,2.900000,0.510000,3.500000,0.650000,3.500000,1.010000,3.400000,160.000000
2015,9,15,8,0,0,429,0.280000,2.800000,0.440000,3.300000,0.560000,3.300000,0.680000,3.500000,65.000000
2015,9,15,8,20,0,414,0.270000,2.900000,0.430000,3.400000,0.560000,3.500000,0.760000,3.600000,254.000000
2015,9,15,8,40,0,405,0.270000,2.900000,0.420000,3.500000,0.540000,3.500000,0.710000,2.700000,106.000000
2015,9,15,9,0,0,427,0.250000,2.800000,0.390000,3.300000,0.510000,3.300000,0.750000,3.100000,184.000000
2015,9,15,9,20,0,439,0.220000,2.700000,0.350000,3.200000,0.430000,3.100000,0.570000,3.300000,213.000000
2015,9,15,9,40,0,416,0.280000,2.900000,0.440000,3.200000,0.580000,3.100000,1.080000,3.100000,213.000000
2015,9,15,10,0,0,442,0.290000,2.700000,0.450000,2.900000,0.580000,2.800000,0.890000,3.100000,160.000000
2015,9,15,10,20,0,444,0.310000,2.700000,0.480000,2.800000,0.600000,2.800000,0.780000,3.000000,237.000000
2015,9,15,10,40,0,429,0.330000,2.800000,0.510000,3.000000,0.660000,3.000000,1.000000,3.200000,29.000000
2015,9,15,11,0,0,420,0.330000,2.800000,0.510000,3.100000,0.650000,2.900000,0.990000,2.900000,290.000000
2015,9,15,11,20,0,428,0.300000,2.800000,0.460000,2.900000,0.590000,2.900000,0.800000,2.900000,135.000000
2015,9,15,11,40,0,435,0.270000,2.800000,0.430000,3.000000,0.540000,2.900000,0.760000,3.000000,254.000000
2015,9,15,12,0,0,425,0.300000,2.800000,0.450000,3.000000,0.560000,2.900000,0.830000,2.900000,49.000000
2015,9,15,12,20,0,429,0.270000,2.800000,0.420000,2.900000,0.520000,2.900000,0.660000,2.500000,8.000000
2015,9,15,12,40,0,423,0.260000,2.800000,0.410000,3.000000,0.510000,3.000000,0.660000,3.100000,61.000000
2015,9,15,13,0,0,431,0.220000,2.800000,0.340000,2.900000,0.430000,2.900000,0.580000,2.900000,164.000000
2015,9,15,13,20,0,430,0.220000,2.800000,0.340000,3.100000,0.440000,3.100000,0.600000,3.100000,180.000000
2015,9,15,13,40,0,421,0.220000,2.800000,0.350000,3.100000,0.440000,3.000000,0.750000,2.900000,131.000000
2015,9,15,14,0,0,420,0.230000,2.900000,0.350000,3.200000,0.430000,3.000000,0.560000,2.800000,299.000000
2015,9,15,14,20,0,410,0.220000,2.900000,0.330000,3.200000,0.420000,3.100000,0.570000,2.700000,295.000000
2015,9,15,14,40,0,400,0.190000,3.000000,0.290000,3.200000,0.360000,3.200000,0.570000,3.000000,213.000000
2015,9,15,15,0,0,403,0.210000,3.000000,0.310000,3.200000,0.390000,3.200000,0.550000,3.300000,29.000000
2015,9,15,15,20,0,406,0.220000,2.900000,0.340000,3.200000,0.420000,3.100000,0.580000,3.200000,172.000000
2015,9,15,15,40,0,411,0.230000,2.900000,0.360000,3.100000,0.470000,3.100000,0.690000,2.900000,139.000000
2015,9,15,16,0,0,404,0.240000,2.900000,0.380000,3.200000,0.490000,3.100000,0.720000,3.100000,331.000000
2015,9,15,16,20,0,412,0.230000,2.900000,0.370000,3.100000,0.500000,3.100000,0.920000,3.100000,168.000000
2015,9,15,16,40,0,411,0.230000,2.900000,0.370000,3.200000,0.490000,3.100000,0.710000,3.100000,307.000000
2015,9,15,17,0,0,416,0.240000,2.900000,0.360000,3.300000,0.470000,3.100000,0.690000,3.300000,155.000000
2015,9,15,17,20,0,454,0.220000,2.600000,0.340000,2.900000,0.440000,2.800000,0.920000,2.900000,70.000000
2015,9,15,17,40,0,483,0.190000,2.500000,0.280000,2.800000,0.350000,2.800000,0.480000,2.300000,299.000000
2015,9,15,18,0,0,461,0.190000,2.600000,0.290000,2.900000,0.370000,2.700000,0.610000,2.800000,233.000000
2015,9,15,18,20,0,460,0.190000,2.600000,0.290000,2.900000,0.360000,3.000000,0.560000,2.600000,115.000000
2015,9,15,18,40,0,462,0.210000,2.600000,0.330000,2.900000,0.420000,2.900000,0.600000,2.700000,49.000000
2015,9,15,19,0,0,449,0.200000,2.700000,0.310000,3.000000,0.390000,3.000000,0.540000,2.800000,41.000000
2015,9,15,19,20,0,448,0.180000,2.700000,0.280000,3.000000,0.350000,3.000000,0.590000,2.900000,286.000000
2015,9,15,19,40,0,447,0.200000,2.700000,0.310000,3.100000,0.390000,3.200000,0.530000,3.500000,16.000000
2015,9,15,20,0,0,435,0.190000,2.800000,0.300000,3.300000,0.390000,3.100000,0.560000,2.800000,110.000000
2015,9,15,20,20,0,392,0.200000,3.100000,0.320000,3.900000,0.400000,4.000000,0.600000,3.500000,323.000000
2015,9,15,20,40,0,428,0.170000,2.800000,0.260000,3.500000,0.330000,3.800000,0.460000,3.000000,155.000000
2015,9,15,21,0,0,405,0.190000,3.000000,0.290000,3.600000,0.350000,3.600000,0.470000,4.200000,319.000000
2015,9,15,21,20,0,438,0.170000,2.700000,0.260000,3.400000,0.330000,3.500000,0.450000,3.900000,213.000000
2015,9,15,21,40,0,457,0.160000,2.600000,0.240000,3.100000,0.310000,3.300000,0.460000,3.900000,340.000000
2015,9,15,22,0,0,461,0.190000,2.600000,0.290000,3.000000,0.400000,3.100000,0.860000,3.100000,115.000000
2015,9,15,22,20,0,447,0.190000,2.700000,0.300000,3.100000,0.380000,3.100000,0.520000,3.600000,176.000000
2015,9,15,22,40,0,442,0.200000,2.700000,0.310000,3.000000,0.410000,3.000000,0.740000,3.200000,45.000000
2015,9,15,23,0,0,422,0.210000,2.800000,0.330000,3.300000,0.410000,3.200000,0.770000,3.200000,16.000000
2015,9,15,23,20,0,436,0.200000,2.700000,0.320000,3.000000,0.410000,3.000000,0.580000,3.100000,57.000000
2015,9,15,23,40,0,435,0.190000,2.700000,0.290000,3.000000,0.350000,3.000000,0.480000,2.400000,323.000000
2015,9,16,0,0,0,452,0.170000,2.600000,0.260000,2.900000,0.340000,2.900000,0.470000,2.400000,286.000000
2015,9,16,0,20,0,430,0.200000,2.800000,0.300000,3.100000,0.380000,3.200000,0.570000,2.900000,139.000000
2015,9,16,0,40,0,426,0.170000,2.800000,0.260000,3.100000,0.330000,3.100000,0.530000,3.200000,270.000000
2015,9,16,1,0,0,417,0.160000,2.800000,0.240000,3.200000,0.310000,3.200000,0.420000,2.800000,9999.000000
2015,9,16,1,20,0,417,0.160000,2.900000,0.240000,3.100000,0.300000,3.100000,0.470000,2.800000,127.000000
2015,9,16,1,40,0,424,0.170000,2.800000,0.260000,3.200000,0.330000,3.100000,0.420000,3.500000,123.000000
2015,9,16,2,0,0,443,0.210000,2.700000,0.330000,2.900000,0.420000,2.900000,0.690000,3.100000,8.000000
2015,9,16,2,20,0,427,0.240000,2.800000,0.380000,2.900000,0.490000,3.000000,0.870000,2.500000,356.000000
2015,9,16,2,40,0,415,0.230000,2.900000,0.360000,3.100000,0.490000,3.000000,0.970000,3.100000,352.000000
2015,9,16,3,0,0,412,0.240000,2.900000,0.370000,3.200000,0.470000,3.200000,0.640000,3.100000,348.000000
2015,9,16,3,20,0,410,0.230000,2.900000,0.360000,3.200000,0.450000,3.200000,0.660000,2.700000,286.000000
2015,9,16,3,40,0,405,0.230000,2.900000,0.360000,3.200000,0.470000,3.200000,0.690000,3.200000,61.000000
2015,9,16,4,0,0,397,0.270000,3.000000,0.430000,3.200000,0.570000,3.200000,0.760000,3.300000,233.000000
2015,9,16,4,20,0,390,0.290000,3.100000,0.430000,3.200000,0.530000,3.200000,0.740000,3.200000,4.000000
2015,9,16,4,40,0,390,0.300000,3.100000,0.460000,3.300000,0.580000,3.300000,0.940000,3.100000,61.000000
2015,9,16,5,0,0,409,0.320000,2.900000,0.500000,3.100000,0.650000,3.100000,0.930000,3.300000,237.000000
2015,9,16,5,20,0,407,0.290000,2.900000,0.460000,3.200000,0.590000,3.100000,0.810000,3.500000,188.000000
2015,9,16,5,40,0,414,0.290000,2.900000,0.450000,3.200000,0.570000,3.100000,0.840000,3.100000,217.000000
2015,9,16,6,0,0,422,0.290000,2.800000,0.460000,3.100000,0.600000,3.000000,0.980000,4.700000,327.000000
2015,9,16,6,20,0,442,0.320000,2.700000,0.500000,3.000000,0.640000,2.900000,0.910000,2.700000,221.000000
2015,9,16,6,40,0,435,0.270000,2.700000,0.420000,3.000000,0.530000,3.000000,0.710000,3.300000,356.000000
2015,9,16,7,0,0,441,0.250000,2.700000,0.400000,3.000000,0.510000,3.200000,0.730000,2.900000,115.000000
2015,9,16,7,20,0,452,0.250000,2.600000,0.390000,3.100000,0.500000,3.100000,0.690000,3.000000,4.000000
2015,9,16,7,40,0,404,0.240000,3.000000,0.360000,3.300000,0.470000,3.300000,0.610000,1.500000,16.000000
2015,9,16,8,0,0,422,0.230000,2.800000,0.360000,3.400000,0.470000,3.500000,0.800000,3.100000,278.000000
2015,9,16,8,20,0,437,0.220000,2.700000,0.340000,3.200000,0.420000,3.300000,0.550000,2.800000,119.000000
2015,9,16,8,40,0,426,0.230000,2.800000,0.360000,3.400000,0.430000,3.500000,0.590000,3.000000,119.000000
2015,9,16,9,0,0,422,0.220000,2.800000,0.350000,3.300000,0.460000,3.400000,0.660000,3.700000,90.000000
2015,9,16,9,20,0,434,0.200000,2.800000,0.310000,3.200000,0.390000,3.300000,0.560000,4.500000,127.000000
2015,9,16,9,40,0,428,0.220000,2.800000,0.340000,3.500000,0.440000,3.400000,0.950000,2.500000,205.000000
2015,9,16,10,0,0,404,0.210000,3.000000,0.320000,3.600000,0.400000,3.700000,0.560000,4.000000,147.000000
2015,9,16,10,20,0,467,0.180000,2.600000,0.280000,2.900000,0.350000,2.900000,0.650000,2.500000,250.000000
2015,9,16,10,40,0,476,0.180000,2.500000,0.280000,2.900000,0.360000,2.800000,0.570000,3.300000,286.000000
2015,9,16,11,0,0,445,0.190000,2.700000,0.300000,3.100000,0.380000,3.100000,0.700000,2.900000,331.000000
2015,9,16,11,20,0,436,0.170000,2.700000,0.260000,3.200000,0.320000,3.200000,0.410000,4.600000,127.000000
2015,9,16,11,40,0,431,0.160000,2.800000,0.240000,3.200000,0.300000,3.200000,0.430000,3.000000,266.000000
2015,9,16,12,0,0,455,0.160000,2.600000,0.250000,3.000000,0.310000,2.900000,0.410000,2.900000,4.000000
2015,9,16,12,20,0,441,0.190000,2.700000,0.290000,3.200000,0.350000,3.100000,0.490000,2.800000,335.000000
2015,9,16,12,40,0,437,0.210000,2.700000,0.320000,3.000000,0.420000,2.900000,0.570000,2.800000,278.000000
2015,9,16,13,0,0,433,0.220000,2.800000,0.360000,3.100000,0.460000,2.900000,0.660000,3.000000,115.000000
2015,9,16,13,20,0,438,0.210000,2.700000,0.330000,3.000000,0.420000,3.000000,0.600000,3.000000,160.000000
2015,9,16,13,40,0,436,0.240000,2.700000,0.360000,3.000000,0.460000,2.900000,0.640000,2.600000,278.000000
2015,9,16,14,0,0,422,0.240000,2.800000,0.360000,3.000000,0.450000,3.000000,0.630000,3.000000,0.000000
2015,9,16,14,20,0,406,0.270000,2.900000,0.410000,3.300000,0.530000,3.200000,0.710000,2.800000,61.000000
2015,9,16,14,40,0,408,0.260000,2.900000,0.400000,3.300000,0.510000,3.300000,0.720000,3.200000,45.000000
2015,9,16,15,0,0,407,0.260000,2.900000,0.400000,3.300000,0.490000,3.200000,0.620000,3.800000,151.000000
2015,9,16,15,20,0,396,0.230000,3.000000,0.370000,3.200000,0.490000,3.200000,0.880000,2.800000,184.000000
2015,9,16,15,40,0,409,0.200000,2.900000,0.310000,3.200000,0.390000,3.200000,0.500000,3.200000,61.000000
2015,9,16,16,0,0,409,0.220000,2.900000,0.350000,3.200000,0.440000,3.200000,0.710000,2.900000,164.000000
2015,9,16,16,20,0,409,0.190000,2.900000,0.300000,3.200000,0.390000,3.200000,0.660000,2.700000,9999.000000
2015,9,16,16,40,0,423,0.180000,2.800000,0.270000,3.200000,0.350000,3.100000,0.490000,2.900000,119.000000
2015,9,16,17,0,0,426,0.190000,2.800000,0.290000,3.200000,0.370000,3.100000,0.530000,3.000000,295.000000
2015,9,16,17,20,0,442,0.180000,2.700000,0.290000,3.100000,0.370000,3.100000,0.540000,3.100000,61.000000
2015,9,16,17,40,0,442,0.200000,2.700000,0.310000,3.100000,0.410000,3.000000,0.640000,2.800000,102.000000
2015,9,16,18,0,0,457,0.200000,2.600000,0.300000,3.000000,0.390000,2.900000,0.580000,2.700000,127.000000
2015,9,16,18,20,0,458,0.210000,2.600000,0.340000,2.900000,0.450000,2.800000,0.800000,2.500000,282.000000
2015,9,16,18,40,0,462,0.220000,2.600000,0.340000,2.900000,0.430000,2.900000,0.610000,2.800000,290.000000
2015,9,16,19,0,0,460,0.210000,2.600000,0.310000,3.000000,0.400000,3.000000,0.580000,2.500000,274.000000
2015,9,16,19,20,0,457,0.180000,2.600000,0.270000,3.000000,0.340000,2.800000,0.460000,2.400000,180.000000
2015,9,16,19,40,0,428,0.190000,2.800000,0.310000,3.400000,0.410000,3.500000,0.740000,3.100000,303.000000
2015,9,16,20,0,0,425,0.170000,2.800000,0.270000,3.500000,0.350000,4.000000,0.540000,3.500000,188.000000
2015,9,16,20,20,0,382,0.230000,3.100000,0.370000,3.800000,0.490000,3.800000,0.760000,3.300000,49.000000
2015,9,16,20,40,0,409,0.190000,2.900000,0.280000,3.600000,0.360000,3.500000,0.520000,3.900000,16.000000
2015,9,16,21,0,0,411,0.190000,2.900000,0.310000,3.400000,0.380000,3.500000,0.490000,3.300000,331.000000
2015,9,16,21,20,0,368,0.240000,3.200000,0.400000,4.000000,0.570000,3.900000,0.930000,4.300000,217.000000
2015,9,16,21,40,0,394,0.200000,3.000000,0.320000,3.800000,0.410000,4.100000,0.660000,3.900000,65.000000
2015,9,16,22,0,0,439,0.180000,2.700000,0.270000,3.300000,0.340000,3.300000,0.470000,3.100000,180.000000
2015,9,16,22,20,0,463,0.170000,2.600000,0.250000,3.000000,0.320000,3.000000,0.440000,3.200000,4.000000
2015,9,16,22,40,0,446,0.170000,2.700000,0.260000,3.200000,0.340000,3.200000,0.540000,3.300000,172.000000
2015,9,16,23,0,0,441,0.170000,2.700000,0.260000,3.200000,0.320000,3.300000,0.610000,3.600000,335.000000
2015,9,16,23,20,0,463,0.150000,2.600000,0.240000,3.000000,0.300000,3.100000,0.380000,3.700000,8.000000
2015,9,16,23,40,0,449,0.140000,2.700000,0.210000,3.200000,0.270000,3.100000,0.390000,2.400000,315.000000
2015,9,17,0,0,0,453,0.160000,2.600000,0.250000,3.100000,0.340000,3.100000,0.680000,2.900000,229.000000
2015,9,17,0,20,0,449,0.180000,2.700000,0.270000,3.100000,0.350000,3.000000,0.570000,3.100000,147.000000
2015,9,17,0,40,0,464,0.170000,2.600000,0.260000,3.000000,0.320000,2.900000,0.420000,2.700000,250.000000
2015,9,17,1,0,0,451,0.190000,2.700000,0.290000,2.900000,0.380000,2.800000,0.520000,2.400000,352.000000
2015,9,17,1,20,0,440,0.210000,2.700000,0.320000,2.900000,0.410000,3.000000,0.620000,2.200000,315.000000
2015,9,17,1,40,0,431,0.210000,2.800000,0.340000,3.000000,0.450000,2.900000,0.700000,2.600000,282.000000
2015,9,17,2,0,0,420,0.240000,2.900000,0.380000,3.000000,0.490000,2.800000,0.660000,2.500000,286.000000
2015,9,17,2,20,0,430,0.240000,2.800000,0.380000,3.000000,0.480000,3.000000,0.710000,3.200000,49.000000
2015,9,17,2,40,0,399,0.300000,3.000000,0.470000,3.200000,0.610000,3.100000,0.860000,3.100000,33.000000
2015,9,17,3,0,0,387,0.330000,3.100000,0.500000,3.300000,0.630000,3.300000,0.900000,3.200000,295.000000
2015,9,17,3,20,0,373,0.350000,3.200000,0.560000,3.400000,0.730000,3.400000,1.100000,3.400000,327.000000
2015,9,17,3,40,0,368,0.370000,3.200000,0.580000,3.500000,0.730000,3.400000,1.080000,3.400000,12.000000
2015,9,17,4,0,0,364,0.380000,3.300000,0.590000,3.400000,0.750000,3.400000,1.100000,3.500000,4.000000
2015,9,17,4,20,0,373,0.400000,3.200000,0.640000,3.400000,0.800000,3.400000,1.090000,3.300000,299.000000
2015,9,17,4,40,0,374,0.400000,3.200000,0.640000,3.400000,0.810000,3.400000,1.270000,3.400000,106.000000
2015,9,17,5,0,0,397,0.390000,3.000000,0.620000,3.300000,0.780000,3.200000,0.990000,3.600000,70.000000
2015,9,17,5,20,0,392,0.420000,3.000000,0.670000,3.300000,0.890000,3.300000,1.350000,3.000000,78.000000
2015,9,17,5,40,0,377,0.480000,3.200000,0.720000,3.300000,0.900000,3.300000,1.310000,3.200000,315.000000
2015,9,17,6,0,0,392,0.440000,3.000000,0.700000,3.300000,0.900000,3.200000,1.200000,3.600000,192.000000
2015,9,17,6,20,0,405,0.420000,3.000000,0.660000,3.200000,0.830000,3.100000,1.140000,3.400000,20.000000
2015,9,17,6,40,0,389,0.510000,3.100000,0.780000,3.200000,0.990000,3.200000,1.700000,3.300000,20.000000
2015,9,17,7,0,0,409,0.400000,2.900000,0.640000,3.300000,0.830000,3.200000,1.120000,2.900000,115.000000
2015,9,17,7,20,0,416,0.370000,2.900000,0.580000,3.200000,0.760000,3.100000,1.440000,3.100000,127.000000
2015,9,17,7,40,0,418,0.330000,2.900000,0.520000,3.100000,0.660000,3.100000,0.850000,3.400000,8.000000
2015,9,17,8,0,0,418,0.330000,2.900000,0.510000,3.200000,0.640000,3.200000,0.850000,3.100000,90.000000
2015,9,17,8,20,0,429,0.340000,2.800000,0.550000,3.200000,0.700000,3.200000,0.990000,2.800000,106.000000
2015,9,17,8,40,0,418,0.330000,2.900000,0.530000,3.200000,0.660000,3.100000,0.850000,2.600000,356.000000
2015,9,17,9,0,0,415,0.360000,2.900000,0.560000,3.200000,0.710000,3.200000,1.000000,2.900000,147.000000
2015,9,17,9,20,0,422,0.360000,2.800000,0.550000,3.200000,0.670000,3.100000,0.810000,3.600000,225.000000
2015,9,17,9,40,0,420,0.320000,2.800000,0.500000,3.100000,0.620000,3.100000,0.990000,2.900000,53.000000
2015,9,17,10,0,0,425,0.350000,2.800000,0.570000,3.100000,0.710000,3.100000,1.060000,3.100000,115.000000
2015,9,17,10,20,0,425,0.350000,2.800000,0.540000,3.100000,0.660000,3.100000,0.920000,3.000000,225.000000
2015,9,17,10,40,0,435,0.350000,2.700000,0.550000,3.000000,0.700000,3.100000,0.990000,2.900000,0.000000
2015,9,17,11,0,0,420,0.360000,2.800000,0.550000,3.000000,0.710000,3.000000,1.060000,3.000000,245.000000
2015,9,17,11,20,0,419,0.340000,2.900000,0.530000,3.000000,0.670000,2.900000,0.870000,3.000000,352.000000
2015,9,17,11,40,0,412,0.350000,2.900000,0.540000,3.100000,0.680000,3.100000,0.920000,3.100000,37.000000
2015,9,17,12,0,0,418,0.330000,2.900000,0.510000,3.100000,0.660000,2.900000,0.900000,2.600000,57.000000
2015,9,17,12,20,0,407,0.360000,2.900000,0.560000,3.200000,0.710000,3.100000,0.900000,3.000000,303.000000
2015,9,17,12,40,0,406,0.350000,2.900000,0.550000,3.200000,0.700000,3.200000,1.050000,3.300000,41.000000
2015,9,17,13,0,0,407,0.350000,2.900000,0.540000,3.100000,0.680000,3.100000,0.880000,3.200000,0.000000
2015,9,17,13,20,0,410,0.330000,2.900000,0.510000,3.100000,0.630000,3.200000,0.900000,3.100000,127.000000
2015,9,17,13,40,0,417,0.310000,2.900000,0.480000,3.200000,0.600000,3.200000,0.940000,3.500000,119.000000
2015,9,17,14,0,0,413,0.290000,2.900000,0.440000,3.100000,0.570000,3.100000,0.760000,3.300000,0.000000
2015,9,17,14,20,0,401,0.300000,3.000000,0.470000,3.100000,0.600000,3.100000,0.810000,3.100000,245.000000
2015,9,17,14,40,0,398,0.360000,3.000000,0.560000,3.200000,0.700000,3.100000,1.090000,3.100000,127.000000
2015,9,17,15,0,0,395,0.380000,3.000000,0.600000,3.300000,0.800000,3.300000,1.340000,2.700000,115.000000
2015,9,17,15,20,0,390,0.380000,3.100000,0.600000,3.300000,0.770000,3.200000,1.130000,3.100000,0.000000
2015,9,17,15,40,0,391,0.350000,3.100000,0.520000,3.300000,0.640000,3.200000,0.890000,2.800000,41.000000
2015,9,17,16,0,0,383,0.380000,3.100000,0.600000,3.300000,0.760000,3.300000,1.450000,3.200000,33.000000
2015,9,17,16,20,0,383,0.380000,3.100000,0.590000,3.300000,0.730000,3.200000,1.160000,3.100000,119.000000
2015,9,17,16,40,0,396,0.370000,3.000000,0.590000,3.300000,0.740000,3.300000,0.980000,3.200000,160.000000
2015,9,17,17,0,0,399,0.390000,3.000000,0.610000,3.100000,0.820000,3.200000,1.100000,2.700000,41.000000
2015,9,17,17,20,0,409,0.330000,2.900000,0.520000,3.100000,0.670000,3.100000,1.150000,2.600000,25.000000
2015,9,17,17,40,0,419,0.340000,2.900000,0.520000,3.000000,0.680000,2.900000,1.080000,2.800000,180.000000
2015,9,17,18,0,0,438,0.320000,2.700000,0.500000,3.000000,0.630000,3.000000,0.900000,2.900000,331.000000
2015,9,17,18,20,0,442,0.300000,2.700000,0.480000,3.000000,0.630000,2.900000,0.920000,2.900000,123.000000
2015,9,17,18,40,0,435,0.280000,2.700000,0.420000,3.000000,0.520000,3.000000,0.810000,2.900000,57.000000
2015,9,17,19,0,0,436,0.260000,2.700000,0.400000,3.000000,0.510000,3.000000,0.800000,2.900000,164.000000
2015,9,17,19,20,0,445,0.260000,2.700000,0.400000,3.000000,0.510000,2.900000,0.710000,2.700000,53.000000
2015,9,17,19,40,0,453,0.250000,2.600000,0.380000,2.900000,0.490000,2.800000,0.780000,3.100000,290.000000
2015,9,17,20,0,0,446,0.250000,2.700000,0.380000,2.900000,0.480000,3.000000,0.680000,2.700000,119.000000
2015,9,17,20,20,0,436,0.250000,2.700000,0.380000,3.100000,0.480000,3.100000,0.670000,3.300000,340.000000
2015,9,17,20,40,0,432,0.220000,2.800000,0.330000,3.300000,0.420000,3.300000,0.570000,3.700000,188.000000
2015,9,17,21,0,0,404,0.220000,3.000000,0.350000,3.500000,0.450000,3.600000,0.750000,3.500000,20.000000
2015,9,17,21,20,0,459,0.210000,2.600000,0.320000,3.100000,0.420000,3.000000,0.590000,2.700000,184.000000
2015,9,17,21,40,0,444,0.230000,2.700000,0.350000,3.000000,0.430000,3.100000,0.580000,2.500000,127.000000
2015,9,17,22,0,0,454,0.220000,2.600000,0.350000,2.900000,0.450000,2.800000,0.670000,3.600000,295.000000
